city,state,2020census,latitude,longitude,timezone,date,condition,description,moon_phase,pressure,pct_humidity,dew_point,uv_index,pct_clouds,rainfall,snowfall,temperature.day,temperature.min,temperature.max,temperature.night,temperature.eve,temperature.morn,wind.speed,wind.direction_deg,wind.gust
Tacoma,Washington,219346,47.2495798,-122.4398746,America/Los_Angeles,2021-10-19,Clouds,broken clouds,0.47,1010,57,43.12,2.33,80,0.0,0.0,58.51,43.95,61.88,51.96,57.25,44.04,4.23,358,6.08
Tacoma,Washington,219346,47.2495798,-122.4398746,America/Los_Angeles,2021-10-20,Rain,moderate rain,0.5,1012,87,49.17,1.63,100,8.63,0.0,53.24,49.96,58.64,50.43,54.27,50.34,11.68,191,26.26
Tacoma,Washington,219346,47.2495798,-122.4398746,America/Los_Angeles,2021-10-21,Rain,moderate rain,0.54,1009,56,44.8,1.08,100,13.89,0.0,60.69,47.61,63.79,53.01,55.49,48.13,8.97,99,22.37
Tacoma,Washington,219346,47.2495798,-122.4398746,America/Los_Angeles,2021-10-22,Rain,moderate rain,0.57,1010,80,48.94,1.28,100,16.44,0.0,55.24,48.87,55.4,48.87,53.87,51.3,6.22,218,16.84
Tacoma,Washington,219346,47.2495798,-122.4398746,America/Los_Angeles,2021-10-23,Rain,moderate rain,0.6,1005,86,44.47,0.25,98,10.6,0.0,48.7,45.0,49.23,47.95,49.23,45.0,3.74,186,11.56
Tacoma,Washington,219346,47.2495798,-122.4398746,America/Los_Angeles,2021-10-24,Rain,light rain,0.63,996,73,43.74,1.0,91,1.08,0.0,52.03,44.85,58.75,51.48,57.47,47.32,13.04,82,26.53
Tacoma,Washington,219346,47.2495798,-122.4398746,America/Los_Angeles,2021-10-25,Rain,light rain,0.66,994,70,43.02,1.0,100,2.73,0.0,52.48,47.43,55.13,48.99,52.07,48.16,8.77,228,15.86
Tacoma,Washington,219346,47.2495798,-122.4398746,America/Los_Angeles,2021-10-26,Rain,light rain,0.69,1010,92,47.53,1.0,100,11.48,0.0,50.05,48.7,54.05,52.52,51.6,48.7,14.16,221,29.12
Modesto,California,218464,37.6390972,-120.9968782,America/Los_Angeles,2021-10-19,Clouds,broken clouds,0.47,1016,38,39.09,3.69,61,0.0,0.0,64.96,45.14,69.17,57.97,66.94,45.14,9.73,157,12.39
Modesto,California,218464,37.6390972,-120.9968782,America/Los_Angeles,2021-10-20,Clouds,overcast clouds,0.5,1018,21,29.19,1.75,100,0.0,0.0,70.86,58.14,75.69,59.5,65.77,59.41,8.99,145,17.09
Modesto,California,218464,37.6390972,-120.9968782,America/Los_Angeles,2021-10-21,Rain,light rain,0.54,1019,38,46.65,3.19,99,0.38,0.0,73.6,56.98,80.31,62.44,73.69,58.51,7.47,325,11.27
Modesto,California,218464,37.6390972,-120.9968782,America/Los_Angeles,2021-10-22,Rain,heavy intensity rain,0.57,1014,89,57.15,1.58,100,8.66,0.0,60.69,55.15,64.42,55.15,64.36,59.47,9.98,163,20.13
Modesto,California,218464,37.6390972,-120.9968782,America/Los_Angeles,2021-10-23,Clouds,scattered clouds,0.6,1013,51,44.11,3.44,35,0.0,0.0,62.29,51.39,63.86,57.4,62.89,51.58,7.25,347,9.31
Modesto,California,218464,37.6390972,-120.9968782,America/Los_Angeles,2021-10-24,Rain,heavy intensity rain,0.63,1005,59,42.64,4.0,99,46.65,0.0,56.64,53.44,57.92,57.92,53.44,54.97,26.35,140,45.37
Modesto,California,218464,37.6390972,-120.9968782,America/Los_Angeles,2021-10-25,Rain,light rain,0.66,1008,63,46.54,4.0,55,2.36,0.0,59.0,50.74,62.73,53.76,56.89,51.66,12.46,203,15.26
Modesto,California,218464,37.6390972,-120.9968782,America/Los_Angeles,2021-10-26,Clear,clear sky,0.69,1023,59,45.82,4.0,7,0.0,0.0,60.4,49.77,65.43,54.52,64.74,49.77,10.2,327,21.14
Huntsville,Alabama,215006,34.729847,-86.5859011,America/Chicago,2021-10-19,Clouds,few clouds,0.47,1023,49,47.84,4.63,16,0.0,0.0,67.95,49.3,70.9,57.11,60.71,49.41,4.68,164,6.69
Huntsville,Alabama,215006,34.729847,-86.5859011,America/Chicago,2021-10-20,Clouds,broken clouds,0.5,1024,57,54.39,4.47,62,0.0,0.0,70.45,52.07,73.96,60.58,66.51,52.23,7.78,207,11.07
Huntsville,Alabama,215006,34.729847,-86.5859011,America/Chicago,2021-10-21,Rain,light rain,0.53,1019,83,65.03,4.49,80,4.03,0.0,70.74,58.8,71.47,59.18,66.38,61.47,9.4,214,17.52
Huntsville,Alabama,215006,34.729847,-86.5859011,America/Chicago,2021-10-22,Clouds,broken clouds,0.56,1020,58,49.87,4.06,81,0.0,0.0,65.53,50.25,67.59,56.88,59.52,50.79,4.99,299,7.34
Huntsville,Alabama,215006,34.729847,-86.5859011,America/Chicago,2021-10-23,Rain,light rain,0.59,1017,61,60.03,4.85,0,1.84,0.0,74.73,54.36,76.77,64.47,68.14,54.36,5.86,225,9.28
Huntsville,Alabama,215006,34.729847,-86.5859011,America/Chicago,2021-10-24,Rain,moderate rain,0.62,1017,58,63.43,5.0,29,3.15,0.0,79.54,63.23,79.72,67.55,70.65,64.74,7.74,177,13.15
Huntsville,Alabama,215006,34.729847,-86.5859011,America/Chicago,2021-10-25,Clear,clear sky,0.65,1020,58,64.0,5.0,3,0.0,0.0,80.55,63.39,81.01,69.93,72.61,63.39,10.45,190,14.79
Huntsville,Alabama,215006,34.729847,-86.5859011,America/Chicago,2021-10-26,Clouds,overcast clouds,0.68,1018,62,66.88,5.0,87,0.0,0.0,81.28,69.08,81.28,70.92,72.95,69.08,9.01,187,12.77
Des Moines,Iowa,214133,41.5910323,-93.6046655,America/Chicago,2021-10-19,Clear,clear sky,0.47,1014,39,43.16,3.56,4,0.0,0.0,68.77,53.08,73.06,61.2,66.79,53.08,16.4,182,30.02
Des Moines,Iowa,214133,41.5910323,-93.6046655,America/Chicago,2021-10-20,Rain,moderate rain,0.5,1010,61,53.53,3.27,11,4.75,0.0,67.71,49.78,71.31,49.78,58.55,54.73,20.58,267,29.77
Des Moines,Iowa,214133,41.5910323,-93.6046655,America/Chicago,2021-10-21,Clouds,overcast clouds,0.53,1019,68,40.33,1.25,100,0.0,0.0,50.52,46.98,55.09,46.98,53.22,48.56,18.39,277,30.49
Des Moines,Iowa,214133,41.5910323,-93.6046655,America/Chicago,2021-10-22,Clouds,overcast clouds,0.56,1018,47,34.63,2.88,95,0.0,0.0,54.66,43.11,57.67,43.95,47.84,43.5,8.37,57,14.65
Des Moines,Iowa,214133,41.5910323,-93.6046655,America/Chicago,2021-10-23,Clouds,overcast clouds,0.59,1018,37,29.26,3.19,93,0.0,0.0,55.04,39.38,57.07,46.71,48.7,39.38,12.75,97,30.87
Des Moines,Iowa,214133,41.5910323,-93.6046655,America/Chicago,2021-10-24,Rain,moderate rain,0.62,1008,96,50.56,4.0,100,34.33,0.0,51.71,46.67,64.89,64.89,58.73,47.44,20.31,126,38.1
Des Moines,Iowa,214133,41.5910323,-93.6046655,America/Chicago,2021-10-25,Rain,moderate rain,0.65,1011,58,50.47,4.0,1,10.99,0.0,65.62,53.22,69.21,58.6,60.57,53.22,18.32,200,40.24
Des Moines,Iowa,214133,41.5910323,-93.6046655,America/Chicago,2021-10-26,Rain,light rain,0.68,1001,68,68.22,4.0,42,3.58,0.0,79.88,61.29,79.88,61.88,66.99,70.23,23.11,208,41.81
Yonkers,New York,211569,40.9312099,-73.8987469,America/New_York,2021-10-19,Clear,clear sky,0.47,1016,38,34.81,3.31,1,0.0,0.0,60.85,48.07,66.83,60.4,62.82,48.29,14.76,289,31.94
Yonkers,New York,211569,40.9312099,-73.8987469,America/New_York,2021-10-20,Clouds,scattered clouds,0.5,1016,42,47.14,3.49,45,0.0,0.0,71.37,58.28,74.73,64.8,70.57,58.5,12.41,298,32.14
Yonkers,New York,211569,40.9312099,-73.8987469,America/New_York,2021-10-21,Clouds,overcast clouds,0.53,1016,41,45.59,3.33,91,0.0,0.0,70.79,58.78,74.28,67.01,70.77,59.07,10.58,206,31.72
Yonkers,New York,211569,40.9312099,-73.8987469,America/New_York,2021-10-22,Clouds,few clouds,0.56,1014,50,47.95,2.4,21,0.0,0.0,67.3,57.97,67.39,57.97,63.93,61.02,12.21,230,32.08
Yonkers,New York,211569,40.9312099,-73.8987469,America/New_York,2021-10-23,Rain,light rain,0.59,1016,44,37.17,1.89,39,0.12,0.0,59.11,51.53,60.8,51.53,58.35,54.77,8.86,296,16.42
Yonkers,New York,211569,40.9312099,-73.8987469,America/New_York,2021-10-24,Clear,clear sky,0.62,1018,48,35.53,2.0,8,0.0,0.0,54.9,47.3,59.22,47.3,55.65,49.68,12.28,325,22.32
Yonkers,New York,211569,40.9312099,-73.8987469,America/New_York,2021-10-25,Clear,clear sky,0.65,1028,41,26.29,2.0,2,0.0,0.0,49.28,41.47,56.91,53.85,56.91,42.3,10.51,349,21.43
Yonkers,New York,211569,40.9312099,-73.8987469,America/New_York,2021-10-26,Rain,moderate rain,0.68,1023,87,47.16,2.0,100,6.46,0.0,51.13,48.33,55.42,55.42,54.07,48.33,8.81,261,14.43
Rochester,New York,211328,43.157285,-77.615214,America/New_York,2021-10-19,Clear,clear sky,0.47,1016,51,41.34,2.95,1,0.0,0.0,59.58,45.39,64.27,60.12,61.18,45.81,17.45,264,37.11
Rochester,New York,211328,43.157285,-77.615214,America/New_York,2021-10-20,Clear,clear sky,0.5,1016,56,49.48,3.02,8,0.0,0.0,65.68,55.27,67.23,57.63,61.99,57.06,16.46,263,35.05
Rochester,New York,211328,43.157285,-77.615214,America/New_York,2021-10-21,Rain,moderate rain,0.53,1010,67,50.65,0.9,100,6.12,0.0,61.65,55.17,63.48,56.48,61.16,56.62,16.64,234,32.68
Rochester,New York,211328,43.157285,-77.615214,America/New_York,2021-10-22,Rain,light rain,0.56,1017,57,33.96,2.29,98,0.14,0.0,48.36,44.94,55.72,45.91,48.7,48.58,16.17,298,27.36
Rochester,New York,211328,43.157285,-77.615214,America/New_York,2021-10-23,Rain,light rain,0.59,1016,70,37.8,1.88,100,0.25,0.0,47.41,44.06,48.94,44.06,48.94,45.28,4.7,176,5.14
Rochester,New York,211328,43.157285,-77.615214,America/New_York,2021-10-24,Rain,light rain,0.62,1020,74,37.53,2.0,100,4.91,0.0,45.32,41.56,46.54,41.56,44.4,43.72,11.68,326,17.54
Rochester,New York,211328,43.157285,-77.615214,America/New_York,2021-10-25,Rain,moderate rain,0.65,1029,69,34.57,2.0,100,4.23,0.0,43.88,38.46,50.41,45.12,50.41,38.46,13.33,123,25.39
Rochester,New York,211328,43.157285,-77.615214,America/New_York,2021-10-26,Rain,light rain,0.68,1016,88,50.41,2.0,100,0.74,0.0,53.92,46.2,61.18,54.12,59.45,48.18,12.75,150,23.76
Moreno Valley,California,208634,33.937517,-117.2305944,America/Los_Angeles,2021-10-19,Clear,clear sky,0.47,1016,33,33.94,4.92,0,0.0,0.0,63.86,45.63,67.89,55.27,65.55,45.86,5.35,273,6.24
Moreno Valley,California,208634,33.937517,-117.2305944,America/Los_Angeles,2021-10-20,Clear,clear sky,0.5,1018,30,36.18,4.72,4,0.0,0.0,69.44,51.82,74.17,59.86,67.82,52.16,6.17,294,6.93
Moreno Valley,California,208634,33.937517,-117.2305944,America/Los_Angeles,2021-10-21,Clouds,overcast clouds,0.54,1018,17,27.82,4.24,100,0.0,0.0,75.27,55.53,78.93,61.38,70.63,55.54,4.94,286,5.75
Moreno Valley,California,208634,33.937517,-117.2305944,America/Los_Angeles,2021-10-22,Clouds,scattered clouds,0.57,1015,27,35.02,4.79,32,0.0,0.0,70.65,55.87,74.73,58.5,72.7,56.28,9.26,281,8.39
Moreno Valley,California,208634,33.937517,-117.2305944,America/Los_Angeles,2021-10-23,Rain,light rain,0.6,1011,64,49.39,3.14,100,0.12,0.0,61.93,53.8,65.95,53.8,63.37,55.6,7.07,170,7.58
Moreno Valley,California,208634,33.937517,-117.2305944,America/Los_Angeles,2021-10-24,Clouds,broken clouds,0.63,1012,64,45.79,4.0,81,0.0,0.0,58.32,51.49,66.0,58.62,66.0,51.49,7.74,145,10.45
Moreno Valley,California,208634,33.937517,-117.2305944,America/Los_Angeles,2021-10-25,Rain,moderate rain,0.66,1009,93,55.51,4.0,100,17.07,0.0,57.56,51.3,58.77,51.3,58.77,57.72,15.08,158,27.31
Moreno Valley,California,208634,33.937517,-117.2305944,America/Los_Angeles,2021-10-26,Clouds,scattered clouds,0.69,1020,59,43.2,4.0,28,0.0,0.0,57.63,49.91,65.84,57.16,65.84,50.14,5.37,113,6.6
Fayetteville,North Carolina,208501,35.0525759,-78.878292,America/New_York,2021-10-19,Clear,clear sky,0.47,1023,29,40.3,4.62,0,0.0,0.0,74.44,51.1,75.24,60.26,61.99,51.1,6.82,321,12.86
Fayetteville,North Carolina,208501,35.0525759,-78.878292,America/New_York,2021-10-20,Clouds,few clouds,0.5,1023,34,47.01,4.62,14,0.0,0.0,77.72,56.35,80.24,61.7,68.38,56.39,8.19,256,9.91
Fayetteville,North Carolina,208501,35.0525759,-78.878292,America/New_York,2021-10-21,Clouds,broken clouds,0.53,1021,34,46.24,4.47,73,0.0,0.0,76.86,56.82,82.13,67.86,77.41,57.0,15.28,231,31.34
Fayetteville,North Carolina,208501,35.0525759,-78.878292,America/New_York,2021-10-22,Clouds,broken clouds,0.56,1017,56,59.41,4.22,74,0.0,0.0,76.3,65.1,83.53,66.31,83.53,66.92,12.37,221,31.85
Fayetteville,North Carolina,208501,35.0525759,-78.878292,America/New_York,2021-10-23,Clear,clear sky,0.59,1019,42,45.27,4.44,0,0.0,0.0,69.42,55.8,76.5,63.72,76.5,56.26,8.48,3,18.86
Fayetteville,North Carolina,208501,35.0525759,-78.878292,America/New_York,2021-10-24,Rain,light rain,0.62,1021,47,53.22,5.0,35,0.68,0.0,74.64,59.74,82.65,67.23,82.09,59.74,5.99,201,11.16
Fayetteville,North Carolina,208501,35.0525759,-78.878292,America/New_York,2021-10-25,Rain,light rain,0.65,1026,69,53.65,5.0,83,4.02,0.0,64.09,59.74,72.01,60.53,72.01,63.05,12.3,42,23.64
Fayetteville,North Carolina,208501,35.0525759,-78.878292,America/New_York,2021-10-26,Clouds,scattered clouds,0.68,1022,66,61.03,5.0,36,0.0,0.0,73.22,58.64,83.66,69.53,83.66,59.22,9.4,253,14.12
Fontana,California,208393,34.0922335,-117.435048,America/Los_Angeles,2021-10-19,Clear,clear sky,0.47,1016,32,33.6,5.0,0,0.0,0.0,66.52,51.55,69.53,58.23,66.61,51.55,5.28,266,6.71
Fontana,California,208393,34.0922335,-117.435048,America/Los_Angeles,2021-10-20,Clouds,broken clouds,0.5,1018,30,35.74,4.8,78,0.0,0.0,71.31,56.89,75.42,64.02,69.1,56.91,6.33,258,7.18
Fontana,California,208393,34.0922335,-117.435048,America/Los_Angeles,2021-10-21,Clouds,overcast clouds,0.54,1019,18,27.82,4.27,98,0.0,0.0,76.96,60.94,79.97,65.59,72.57,60.94,5.3,248,6.58
Fontana,California,208393,34.0922335,-117.435048,America/Los_Angeles,2021-10-22,Clouds,scattered clouds,0.57,1016,26,33.69,4.8,41,0.0,0.0,72.25,61.11,75.51,61.57,72.05,61.43,8.3,243,10.02
Fontana,California,208393,34.0922335,-117.435048,America/Los_Angeles,2021-10-23,Rain,light rain,0.6,1011,67,49.21,4.81,100,0.26,0.0,62.74,56.93,66.16,56.93,64.08,59.58,7.56,246,8.39
Fontana,California,208393,34.0922335,-117.435048,America/Los_Angeles,2021-10-24,Rain,light rain,0.63,1012,67,45.7,5.0,97,0.74,0.0,59.56,55.74,65.25,60.12,64.24,55.89,7.36,239,10.58
Fontana,California,208393,34.0922335,-117.435048,America/Los_Angeles,2021-10-25,Rain,heavy intensity rain,0.66,1009,92,53.46,5.0,100,33.08,0.0,58.19,54.64,60.51,54.64,58.93,60.13,12.66,192,28.05
Fontana,California,208393,34.0922335,-117.435048,America/Los_Angeles,2021-10-26,Clouds,scattered clouds,0.69,1019,55,41.86,5.0,36,0.0,0.0,60.1,52.93,66.72,59.45,66.72,52.93,4.83,335,7.63
Columbus,Georgia,206922,32.4610708,-84.9880449,America/New_York,2021-10-19,Clear,clear sky,0.47,1023,32,41.77,5.51,1,0.0,0.0,73.36,51.26,76.24,60.69,63.19,51.48,4.21,132,6.53
Columbus,Georgia,206922,32.4610708,-84.9880449,America/New_York,2021-10-20,Clouds,broken clouds,0.5,1024,46,53.15,5.31,57,0.0,0.0,75.43,54.81,78.66,65.44,69.51,55.15,3.74,169,5.39
Columbus,Georgia,206922,32.4610708,-84.9880449,America/New_York,2021-10-21,Clouds,broken clouds,0.53,1021,56,57.6,2.39,83,0.0,0.0,75.15,61.54,80.94,71.28,73.22,63.21,6.42,198,10.2
Columbus,Georgia,206922,32.4610708,-84.9880449,America/New_York,2021-10-22,Rain,moderate rain,0.56,1018,60,64.04,5.14,20,5.01,0.0,79.52,64.22,81.72,64.33,68.67,64.56,6.6,289,10.74
Columbus,Georgia,206922,32.4610708,-84.9880449,America/New_York,2021-10-23,Clear,clear sky,0.59,1017,47,59.4,5.21,9,0.0,0.0,81.93,61.14,81.93,69.6,72.91,61.14,2.93,133,3.65
Columbus,Georgia,206922,32.4610708,-84.9880449,America/New_York,2021-10-24,Clear,clear sky,0.62,1018,45,60.22,6.0,8,0.0,0.0,84.42,64.0,85.12,70.72,74.61,64.0,4.92,162,8.32
Columbus,Georgia,206922,32.4610708,-84.9880449,America/New_York,2021-10-25,Clear,clear sky,0.65,1021,50,63.68,6.0,0,0.0,0.0,84.67,65.21,85.55,71.47,75.07,65.21,5.23,104,12.75
Columbus,Georgia,206922,32.4610708,-84.9880449,America/New_York,2021-10-26,Clouds,broken clouds,0.68,1019,49,61.99,6.0,72,0.0,0.0,83.25,65.28,83.93,70.92,74.61,65.28,4.76,167,10.87
Worcester,Massachusetts,206518,42.2625621,-71.8018877,America/New_York,2021-10-19,Clouds,few clouds,0.47,1011,45,33.69,2.98,11,0.0,0.0,54.66,41.11,59.56,51.37,52.61,41.45,13.65,295,31.47
Worcester,Massachusetts,206518,42.2625621,-71.8018877,America/New_York,2021-10-20,Clouds,broken clouds,0.5,1013,56,49.32,3.1,74,0.0,0.0,65.71,51.94,68.5,54.63,58.41,53.35,10.78,297,31.09
Worcester,Massachusetts,206518,42.2625621,-71.8018877,America/New_York,2021-10-21,Clouds,overcast clouds,0.53,1014,51,49.41,2.77,94,0.0,0.0,68.43,52.07,70.81,57.52,61.54,52.3,11.39,227,30.58
Worcester,Massachusetts,206518,42.2625621,-71.8018877,America/New_York,2021-10-22,Clear,clear sky,0.56,1012,57,49.01,2.14,3,0.0,0.0,65.05,45.34,65.05,45.34,59.02,57.47,10.13,271,32.17
Worcester,Massachusetts,206518,42.2625621,-71.8018877,America/New_York,2021-10-23,Clouds,broken clouds,0.59,1016,56,38.84,2.48,77,0.0,0.0,54.39,46.26,58.14,47.55,54.28,47.48,5.97,325,14.29
Worcester,Massachusetts,206518,42.2625621,-71.8018877,America/New_York,2021-10-24,Rain,light rain,0.62,1017,54,34.9,3.0,6,1.82,0.0,51.26,38.5,55.18,38.5,50.52,45.55,9.71,358,24.63
Worcester,Massachusetts,206518,42.2625621,-71.8018877,America/New_York,2021-10-25,Snow,light snow,0.65,1026,52,30.18,3.0,2,0.0,0.63,47.12,36.23,53.69,41.09,50.34,36.23,8.86,336,26.75
Worcester,Massachusetts,206518,42.2625621,-71.8018877,America/New_York,2021-10-26,Clouds,overcast clouds,0.68,1024,59,34.63,3.0,99,0.0,0.0,48.85,38.12,49.53,45.99,46.51,38.12,2.15,130,3.69
Port St. Lucie,Florida,204851,27.2939333,-80.3503283,America/New_York,2021-10-19,Clouds,overcast clouds,0.47,1020,53,61.52,6.71,96,0.0,0.0,79.97,72.21,79.97,75.52,75.34,73.17,13.98,67,16.73
Port St. Lucie,Florida,204851,27.2939333,-80.3503283,America/New_York,2021-10-20,Clouds,scattered clouds,0.5,1022,52,61.2,7.05,33,0.0,0.0,80.24,74.82,80.24,76.84,77.07,75.27,13.31,78,16.53
Port St. Lucie,Florida,204851,27.2939333,-80.3503283,America/New_York,2021-10-21,Clouds,overcast clouds,0.53,1020,55,63.45,6.75,94,0.0,0.0,80.98,74.34,81.45,75.33,76.5,76.78,11.32,76,15.97
Port St. Lucie,Florida,204851,27.2939333,-80.3503283,America/New_York,2021-10-22,Clouds,overcast clouds,0.56,1018,62,67.26,5.8,100,0.0,0.0,81.63,73.36,81.7,76.03,76.64,73.38,9.26,80,11.65
Port St. Lucie,Florida,204851,27.2939333,-80.3503283,America/New_York,2021-10-23,Rain,light rain,0.59,1016,73,71.53,5.23,98,3.71,0.0,80.96,75.79,81.09,77.5,77.54,76.28,13.6,76,18.21
Port St. Lucie,Florida,204851,27.2939333,-80.3503283,America/New_York,2021-10-24,Rain,moderate rain,0.62,1016,71,71.46,6.0,98,8.23,0.0,81.75,76.75,81.75,77.13,78.1,77.04,14.47,90,18.1
Port St. Lucie,Florida,204851,27.2939333,-80.3503283,America/New_York,2021-10-25,Rain,light rain,0.65,1019,76,71.56,6.0,100,5.41,0.0,79.99,76.86,80.19,76.86,77.31,77.79,16.06,63,22.73
Port St. Lucie,Florida,204851,27.2939333,-80.3503283,America/New_York,2021-10-26,Rain,light rain,0.68,1018,60,66.6,6.0,50,0.19,0.0,81.59,75.15,81.59,76.78,77.11,75.15,16.02,74,20.15
Little Rock,Arkansas,202591,34.7464809,-92.2895948,America/Chicago,2021-10-19,Clouds,overcast clouds,0.47,1021,38,41.97,4.21,100,0.0,0.0,68.11,50.58,74.52,59.94,64.49,50.97,7.7,159,17.87
Little Rock,Arkansas,202591,34.7464809,-92.2895948,America/Chicago,2021-10-20,Clouds,broken clouds,0.5,1020,51,56.39,4.54,55,0.0,0.0,75.97,55.36,82.09,66.97,76.3,55.51,8.68,217,13.65
Little Rock,Arkansas,202591,34.7464809,-92.2895948,America/Chicago,2021-10-21,Clouds,scattered clouds,0.53,1020,32,44.8,4.42,30,0.0,0.0,76.89,60.28,79.61,60.28,72.28,66.13,8.84,319,22.19
Little Rock,Arkansas,202591,34.7464809,-92.2895948,America/Chicago,2021-10-22,Rain,light rain,0.56,1020,45,46.31,4.34,100,0.22,0.0,68.81,54.63,77.14,64.11,68.45,55.11,5.06,21,9.1
Little Rock,Arkansas,202591,34.7464809,-92.2895948,America/Chicago,2021-10-23,Rain,light rain,0.59,1014,67,66.54,4.93,17,4.06,0.0,78.26,60.08,82.04,73.62,75.09,60.08,6.35,218,19.04
Little Rock,Arkansas,202591,34.7464809,-92.2895948,America/Chicago,2021-10-24,Rain,light rain,0.62,1013,52,63.9,5.0,24,1.85,0.0,83.26,67.12,86.32,75.13,78.6,67.12,12.95,189,28.92
Little Rock,Arkansas,202591,34.7464809,-92.2895948,America/Chicago,2021-10-25,Clouds,broken clouds,0.65,1016,57,67.17,5.0,66,0.0,0.0,84.0,70.41,84.0,79.12,80.31,70.41,11.41,207,29.44
Little Rock,Arkansas,202591,34.7464809,-92.2895948,America/Chicago,2021-10-26,Rain,moderate rain,0.68,1013,72,68.86,5.0,100,24.02,0.0,78.64,71.4,78.64,71.76,71.4,72.19,17.27,180,40.51
Augusta,Georgia,202081,33.4709714,-81.9748429,America/New_York,2021-10-19,Clear,clear sky,0.47,1023,30,42.94,5.08,0,0.0,0.0,77.31,54.52,79.18,61.84,64.06,54.52,3.89,9,5.66
Augusta,Georgia,202081,33.4709714,-81.9748429,America/New_York,2021-10-20,Clear,clear sky,0.5,1024,25,39.87,4.95,1,0.0,0.0,78.35,57.36,81.03,66.61,71.71,57.45,6.8,238,8.5
Augusta,Georgia,202081,33.4709714,-81.9748429,America/New_York,2021-10-21,Clouds,few clouds,0.53,1021,40,53.92,4.97,19,0.0,0.0,80.51,61.57,82.87,70.18,75.88,61.57,9.93,237,14.74
Augusta,Georgia,202081,33.4709714,-81.9748429,America/New_York,2021-10-22,Clouds,broken clouds,0.56,1017,44,58.03,4.43,65,0.0,0.0,82.71,67.5,84.24,67.5,72.16,69.04,11.21,274,20.94
Augusta,Georgia,202081,33.4709714,-81.9748429,America/New_York,2021-10-23,Clear,clear sky,0.59,1017,29,45.99,4.91,0,0.0,0.0,81.66,59.61,82.51,70.65,73.49,59.61,6.49,265,17.54
Augusta,Georgia,202081,33.4709714,-81.9748429,America/New_York,2021-10-24,Clear,clear sky,0.62,1018,35,54.72,5.0,1,0.0,0.0,86.09,65.5,86.09,72.63,76.66,65.5,6.49,199,14.92
Augusta,Georgia,202081,33.4709714,-81.9748429,America/New_York,2021-10-25,Clear,clear sky,0.65,1022,37,56.77,5.0,8,0.0,0.0,86.72,66.31,86.72,72.23,76.93,66.31,7.81,160,19.62
Augusta,Georgia,202081,33.4709714,-81.9748429,America/New_York,2021-10-26,Clouds,scattered clouds,0.68,1019,41,57.81,5.0,31,0.0,0.0,84.6,65.89,84.6,74.01,77.04,65.89,6.15,249,13.24
Oxnard,California,202063,34.1976308,-119.1803818,America/Los_Angeles,2021-10-19,Clear,clear sky,0.47,1017,49,40.68,5.0,0,0.0,0.0,62.04,56.44,64.31,58.3,64.31,56.7,7.83,281,9.17
Oxnard,California,202063,34.1976308,-119.1803818,America/Los_Angeles,2021-10-20,Clouds,few clouds,0.5,1019,55,45.37,5.05,22,0.0,0.0,63.79,57.31,64.09,59.97,61.75,57.65,9.26,253,11.25
Oxnard,California,202063,34.1976308,-119.1803818,America/Los_Angeles,2021-10-21,Clouds,broken clouds,0.54,1019,49,43.56,4.63,82,0.0,0.0,67.3,59.7,67.3,61.75,63.97,60.73,8.14,249,7.83
Oxnard,California,202063,34.1976308,-119.1803818,America/Los_Angeles,2021-10-22,Clouds,broken clouds,0.57,1016,69,52.36,4.94,80,0.0,0.0,64.87,59.88,66.27,61.79,64.65,60.08,13.15,266,19.91
Oxnard,California,202063,34.1976308,-119.1803818,America/Los_Angeles,2021-10-23,Clouds,overcast clouds,0.6,1012,76,53.83,4.99,99,0.0,0.0,62.33,60.3,64.15,60.3,64.15,60.53,11.3,256,14.36
Oxnard,California,202063,34.1976308,-119.1803818,America/Los_Angeles,2021-10-24,Rain,moderate rain,0.63,1011,70,51.98,5.0,57,7.64,0.0,62.58,58.26,63.14,61.95,60.8,58.26,11.36,194,21.39
Oxnard,California,202063,34.1976308,-119.1803818,America/Los_Angeles,2021-10-25,Rain,moderate rain,0.66,1009,79,53.98,5.0,92,20.98,0.0,61.07,58.91,62.8,59.47,61.83,61.36,23.38,215,37.2
Oxnard,California,202063,34.1976308,-119.1803818,America/Los_Angeles,2021-10-26,Clear,clear sky,0.69,1020,54,45.0,5.0,0,0.0,0.0,62.96,58.15,64.54,62.04,64.54,58.23,6.46,295,9.17
Birmingham,Alabama,200733,33.5206824,-86.8024326,America/Chicago,2021-10-19,Clear,clear sky,0.47,1023,34,40.66,5.12,2,0.0,0.0,70.65,51.67,73.72,59.18,61.41,52.21,4.94,153,7.09
Birmingham,Alabama,200733,33.5206824,-86.8024326,America/Chicago,2021-10-20,Clouds,overcast clouds,0.5,1023,46,50.92,4.78,89,0.0,0.0,72.82,55.11,76.24,64.06,68.76,55.31,5.5,159,10.16
Birmingham,Alabama,200733,33.5206824,-86.8024326,America/Chicago,2021-10-21,Rain,moderate rain,0.53,1020,86,67.46,4.8,85,8.69,0.0,72.05,63.27,74.93,64.9,71.24,63.48,7.36,221,16.67
Birmingham,Alabama,200733,33.5206824,-86.8024326,America/Chicago,2021-10-22,Clear,clear sky,0.56,1019,41,46.99,4.7,6,0.0,0.0,72.14,54.9,74.59,63.14,65.25,55.94,3.85,330,9.24
