#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS PTDY  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec degT   hPa  degC  degC  degC  nmi  hPa    ft
2021 08 10 01 24 170  5.0  7.0    MM    MM    MM  MM 1021.6  26.2    MM    MM   MM   MM    MM
2021 08 10 01 12 190  5.0  7.0    MM    MM    MM  MM 1021.6  26.4    MM    MM   MM   MM    MM
2021 08 10 01 06 190  4.0  5.0    MM    MM    MM  MM 1021.4  26.4    MM    MM   MM   MM    MM
2021 08 10 01 00 180  4.0  5.0    MM    MM    MM  MM 1021.5  26.5    MM    MM   MM +1.1    MM
2021 08 10 00 54 180  4.0  5.0    MM    MM    MM  MM 1021.4  26.6    MM    MM   MM   MM    MM
2021 08 10 00 48 190  4.0  6.0    MM    MM    MM  MM 1021.4  26.7    MM    MM   MM   MM    MM
2021 08 10 00 42 190  4.0  5.0    MM    MM    MM  MM 1021.2  26.9    MM    MM   MM   MM    MM
2021 08 10 00 36 190  4.0  6.0    MM    MM    MM  MM 1021.1  26.9    MM    MM   MM   MM    MM
2021 08 10 00 30 180  4.0  5.0    MM    MM    MM  MM 1021.1  27.0    MM    MM   MM   MM    MM
2021 08 10 00 24 170  3.0  4.0    MM    MM    MM  MM 1021.0  26.9    MM    MM   MM   MM    MM
2021 08 10 00 18 170  2.0  3.0    MM    MM    MM  MM 1020.9  27.1    MM    MM   MM   MM    MM
2021 08 10 00 12 180  2.0  3.0    MM    MM    MM  MM 1020.6  27.1    MM    MM   MM   MM    MM
2021 08 10 00 06 180  3.0  3.0    MM    MM    MM  MM 1020.7  27.1    MM    MM   MM   MM    MM
2021 08 10 00 00 180  2.0  3.0    MM    MM    MM  MM 1020.5  27.2    MM    MM   MM +0.4    MM
2021 08 09 23 54 190  2.0  3.0    MM    MM    MM  MM 1020.7  27.3    MM    MM   MM   MM    MM
2021 08 09 23 48 190  3.0  3.0    MM    MM    MM  MM 1020.2  27.5    MM    MM   MM   MM    MM
2021 08 09 23 36 200  2.0  3.0    MM    MM    MM  MM 1020.0  27.7    MM    MM   MM   MM    MM
2021 08 09 23 18 190  3.0  4.0    MM    MM    MM  MM 1020.4  28.0    MM    MM   MM   MM    MM
2021 08 09 23 12 180  3.0  4.0    MM    MM    MM  MM 1019.8  28.2    MM    MM   MM   MM    MM
2021 08 09 23 06 180  3.0  4.0    MM    MM    MM  MM 1020.4  28.4    MM    MM   MM   MM    MM
2021 08 09 23 00 180  3.0  4.0    MM    MM    MM  MM 1020.1  28.5    MM    MM   MM -0.6    MM
2021 08 09 22 54 180  3.0  4.0    MM    MM    MM  MM 1020.4  28.7    MM    MM   MM   MM    MM
2021 08 09 22 48 170  3.0  4.0    MM    MM    MM  MM 1020.2  28.9    MM    MM   MM   MM    MM
2021 08 09 22 36 190  2.0  3.0    MM    MM    MM  MM 1020.5  29.1    MM    MM   MM   MM    MM
2021 08 09 22 30 180  3.0  3.0    MM    MM    MM  MM 1020.4  29.1    MM    MM   MM   MM    MM
2021 08 09 22 24 170  3.0  3.0    MM    MM    MM  MM 1020.3  29.1    MM    MM   MM   MM    MM
2021 08 09 22 12 180  3.0  5.0    MM    MM    MM  MM 1020.6  29.3    MM    MM   MM   MM    MM
2021 08 09 22 06 190  3.0  5.0    MM    MM    MM  MM 1020.4  29.3    MM    MM   MM   MM    MM
2021 08 09 22 00 190  4.0  5.0    MM    MM    MM  MM 1020.4  29.3    MM    MM   MM -0.3    MM
2021 08 09 21 54 180  4.0  5.0    MM    MM    MM  MM 1020.3  29.4    MM    MM   MM   MM    MM
2021 08 09 21 48 180  3.0  4.0    MM    MM    MM  MM 1020.2  29.3    MM    MM   MM   MM    MM
2021 08 09 21 42 170  4.0  5.0    MM    MM    MM  MM 1020.0  29.4    MM    MM   MM   MM    MM
2021 08 09 21 36 170  5.0  6.0    MM    MM    MM  MM 1020.1  29.4    MM    MM   MM   MM    MM
2021 08 09 21 30 190  5.0  6.0    MM    MM    MM  MM 1020.1  29.4    MM    MM   MM   MM    MM
2021 08 09 21 24 180  3.0  4.0    MM    MM    MM  MM 1020.1  29.4    MM    MM   MM   MM    MM
2021 08 09 21 18 190  3.0  4.0    MM    MM    MM  MM 1019.8  29.3    MM    MM   MM   MM    MM
2021 08 09 21 12 180  4.0  5.0    MM    MM    MM  MM 1019.9  29.2    MM    MM   MM   MM    MM
2021 08 09 21 06 170  4.0  5.0    MM    MM    MM  MM 1019.9  29.4    MM    MM   MM   MM    MM
2021 08 09 21 00 160  4.0  6.0    MM    MM    MM  MM 1020.1  29.5    MM    MM   MM -1.0    MM
2021 08 09 20 54 160  3.0  4.0    MM    MM    MM  MM 1019.8  29.6    MM    MM   MM   MM    MM
2021 08 09 20 48 170  3.0  4.0    MM    MM    MM  MM 1020.1  29.6    MM    MM   MM   MM    MM
2021 08 09 20 42 170  3.0  4.0    MM    MM    MM  MM 1020.2  29.6    MM    MM   MM   MM    MM
2021 08 09 20 36 180  3.0  4.0    MM    MM    MM  MM 1020.6  29.7    MM    MM   MM   MM    MM
2021 08 09 20 30 180  3.0  5.0    MM    MM    MM  MM 1020.4  29.7    MM    MM   MM   MM    MM
2021 08 09 20 24 190  4.0  4.0    MM    MM    MM  MM 1020.7  29.6    MM    MM   MM   MM    MM
2021 08 09 20 18 180  3.0  4.0    MM    MM    MM  MM 1020.5  29.7    MM    MM   MM   MM    MM
2021 08 09 20 12 200  3.0  5.0    MM    MM    MM  MM 1020.5  29.8    MM    MM   MM   MM    MM
2021 08 09 20 06 180  3.0  5.0    MM    MM    MM  MM 1020.8  29.6    MM    MM   MM   MM    MM
2021 08 09 20 00 170  3.0  4.0    MM    MM    MM  MM 1020.7  29.6    MM    MM   MM -1.3    MM
2021 08 09 19 54 180  3.0  5.0    MM    MM    MM  MM 1020.7  29.4    MM    MM   MM   MM    MM
2021 08 09 19 48 170  5.0  7.0    MM    MM    MM  MM 1020.3  29.3    MM    MM   MM   MM    MM
2021 08 09 19 42 160  4.0  5.0    MM    MM    MM  MM 1020.7  29.7    MM    MM   MM   MM    MM
2021 08 09 19 36 170  4.0  5.0    MM    MM    MM  MM 1020.7  29.6    MM    MM   MM   MM    MM
2021 08 09 19 30 180  4.0  5.0    MM    MM    MM  MM 1020.7  29.4    MM    MM   MM   MM    MM
2021 08 09 19 24 180  4.0  6.0    MM    MM    MM  MM 1020.8  29.3    MM    MM   MM   MM    MM
2021 08 09 19 18 190  3.0  4.0    MM    MM    MM  MM 1020.5  29.2    MM    MM   MM   MM    MM
2021 08 09 19 12 170  4.0  7.0    MM    MM    MM  MM 1020.5  29.3    MM    MM   MM   MM    MM
2021 08 09 19 06 180  5.0  6.0    MM    MM    MM  MM 1020.8  29.1    MM    MM   MM   MM    MM
2021 08 09 19 00 170  4.0  7.0    MM    MM    MM  MM 1020.7  29.4    MM    MM   MM -2.0    MM
2021 08 09 18 54 160  4.0  6.0    MM    MM    MM  MM 1020.7  29.4    MM    MM   MM   MM    MM
2021 08 09 18 48 170  4.0  5.0    MM    MM    MM  MM 1020.6  29.6    MM    MM   MM   MM    MM
2021 08 09 18 42 160  4.0  6.0    MM    MM    MM  MM 1020.9  29.4    MM    MM   MM   MM    MM
2021 08 09 18 36 160  3.0  4.0    MM    MM    MM  MM 1020.4  29.6    MM    MM   MM   MM    MM
2021 08 09 18 30 170  3.0  4.0    MM    MM    MM  MM 1021.4  29.6    MM    MM   MM   MM    MM
2021 08 09 18 24 180  3.0  5.0    MM    MM    MM  MM 1020.7  29.7    MM    MM   MM   MM    MM
2021 08 09 18 18 180  3.0  4.0    MM    MM    MM  MM 1021.3  29.7    MM    MM   MM   MM    MM
2021 08 09 18 06 180  3.0  5.0    MM    MM    MM  MM 1021.3  29.7    MM    MM   MM   MM    MM
2021 08 09 18 00 170  3.0  5.0    MM    MM    MM  MM 1021.1  29.6    MM    MM   MM -1.4    MM
2021 08 09 17 54 190  3.0  4.0    MM    MM    MM  MM 1021.7  29.5    MM    MM   MM   MM    MM
2021 08 09 17 48 170  4.0  5.0    MM    MM    MM  MM 1021.4  29.4    MM    MM   MM   MM    MM
2021 08 09 17 42 170  3.0  3.0    MM    MM    MM  MM 1021.7  29.6    MM    MM   MM   MM    MM
2021 08 09 17 36 190  4.0  5.0    MM    MM    MM  MM 1021.6  29.5    MM    MM   MM   MM    MM
2021 08 09 17 30 160  4.0  5.0    MM    MM    MM  MM 1022.0  29.0    MM    MM   MM   MM    MM
2021 08 09 17 24 170  3.0  4.0    MM    MM    MM  MM 1021.8  29.2    MM    MM   MM   MM    MM
2021 08 09 17 12 170  4.0  4.0    MM    MM    MM  MM 1021.9  29.0    MM    MM   MM   MM    MM
2021 08 09 17 06 170  4.0  5.0    MM    MM    MM  MM 1022.0  29.2    MM    MM   MM   MM    MM
2021 08 09 17 00 160  4.0  5.0    MM    MM    MM  MM 1022.0  28.9    MM    MM   MM -0.4    MM
2021 08 09 16 54 160  4.0  4.0    MM    MM    MM  MM 1022.0  29.0    MM    MM   MM   MM    MM
2021 08 09 16 48 160  4.0  5.0    MM    MM    MM  MM 1021.9  29.0    MM    MM   MM   MM    MM
2021 08 09 16 42 160  4.0  5.0    MM    MM    MM  MM 1021.8  28.7    MM    MM   MM   MM    MM
2021 08 09 16 36 160  4.0  4.0    MM    MM    MM  MM 1022.4  28.6    MM    MM   MM   MM    MM
2021 08 09 16 30 160  5.0  6.0    MM    MM    MM  MM 1022.1  28.6    MM    MM   MM   MM    MM
2021 08 09 16 24 150  4.0  4.0    MM    MM    MM  MM 1022.4  28.5    MM    MM   MM   MM    MM
2021 08 09 16 18 170  4.0  5.0    MM    MM    MM  MM 1022.0  28.4    MM    MM   MM   MM    MM
2021 08 09 16 12 160  3.0  4.0    MM    MM    MM  MM 1022.5  28.3    MM    MM   MM   MM    MM
2021 08 09 16 06 150  3.0  4.0    MM    MM    MM  MM 1021.9  28.4    MM    MM   MM   MM    MM
2021 08 09 16 00 150  2.0  3.0    MM    MM    MM  MM 1022.6  28.4    MM    MM   MM +0.7    MM
2021 08 09 15 54 130  3.0  4.0    MM    MM    MM  MM 1021.7  28.1    MM    MM   MM   MM    MM
2021 08 09 15 48 160  3.0  4.0    MM    MM    MM  MM 1022.6  28.6    MM    MM   MM   MM    MM
2021 08 09 15 42 160  2.0  3.0    MM    MM    MM  MM 1022.2  28.7    MM    MM   MM   MM    MM
2021 08 09 15 36 140  3.0  4.0    MM    MM    MM  MM 1022.4  28.4    MM    MM   MM   MM    MM
2021 08 09 15 24 170  3.0  4.0    MM    MM    MM  MM 1022.4  28.3    MM    MM   MM   MM    MM
2021 08 09 15 18 160  4.0  4.0    MM    MM    MM  MM 1022.0  28.1    MM    MM   MM   MM    MM
2021 08 09 15 12 160  4.0  6.0    MM    MM    MM  MM 1022.6  27.8    MM    MM   MM   MM    MM
2021 08 09 15 06 150  4.0  6.0    MM    MM    MM  MM 1022.3  27.5    MM    MM   MM   MM    MM
2021 08 09 15 00 150  4.0  6.0    MM    MM    MM  MM 1022.5  27.2    MM    MM   MM +0.3    MM
2021 08 09 14 48 130  3.0  4.0    MM    MM    MM  MM 1022.5  26.9    MM    MM   MM   MM    MM
2021 08 09 14 42 130  3.0  4.0    MM    MM    MM  MM 1022.6  26.7    MM    MM   MM   MM    MM
2021 08 09 14 36 120  4.0  4.0    MM    MM    MM  MM 1022.4  26.7    MM    MM   MM   MM    MM
2021 08 09 14 30 120  3.0  4.0    MM    MM    MM  MM 1022.3  26.6    MM    MM   MM   MM    MM
2021 08 09 14 24 120  3.0  3.0    MM    MM    MM  MM 1022.2  26.6    MM    MM   MM   MM    MM
2021 08 09 14 12 140  2.0  2.0    MM    MM    MM  MM 1022.6  26.1    MM    MM   MM   MM    MM
2021 08 09 14 06 110  2.0  2.0    MM    MM    MM  MM 1022.6  26.2    MM    MM   MM   MM    MM
2021 08 09 14 00 120  1.0  2.0    MM    MM    MM  MM 1022.4  26.0    MM    MM   MM +0.5    MM
2021 08 09 13 54 120  2.0  2.0    MM    MM    MM  MM 1022.4  25.7    MM    MM   MM   MM    MM
2021 08 09 13 48 120  2.0  2.0    MM    MM    MM  MM 1022.2  25.4    MM    MM   MM   MM    MM
2021 08 09 13 36 130  2.0  3.0    MM    MM    MM  MM 1022.2  24.9    MM    MM   MM   MM    MM
2021 08 09 13 30 130  2.0  3.0    MM    MM    MM  MM 1022.3  24.6    MM    MM   MM   MM    MM
2021 08 09 13 24 130  2.0  3.0    MM    MM    MM  MM 1021.7  24.5    MM    MM   MM   MM    MM
2021 08 09 13 18 140  2.0  3.0    MM    MM    MM  MM 1022.4  24.4    MM    MM   MM   MM    MM
2021 08 09 13 12 140  2.0  3.0    MM    MM    MM  MM 1021.7  24.3    MM    MM   MM   MM    MM
2021 08 09 13 06 150  1.0  2.0    MM    MM    MM  MM 1022.3  24.3    MM    MM   MM   MM    MM
2021 08 09 13 00 170  2.0  3.0    MM    MM    MM  MM 1022.0  24.0    MM    MM   MM +0.7    MM
2021 08 09 12 54 160  2.0  2.0    MM    MM    MM  MM 1022.7  23.9    MM    MM   MM   MM    MM
2021 08 09 12 48 170  2.0  3.0    MM    MM    MM  MM 1022.0  23.7    MM    MM   MM   MM    MM
2021 08 09 12 42 180  3.0  3.0    MM    MM    MM  MM 1022.2  23.5    MM    MM   MM   MM    MM
2021 08 09 12 36 160  2.0  3.0    MM    MM    MM  MM 1022.3  23.6    MM    MM   MM   MM    MM
2021 08 09 12 30 140  2.0  3.0    MM    MM    MM  MM 1022.3  23.5    MM    MM   MM   MM    MM
2021 08 09 12 24 130  2.0  2.0    MM    MM    MM  MM 1022.2  23.3    MM    MM   MM   MM    MM
2021 08 09 12 18 150  2.0  2.0    MM    MM    MM  MM 1022.1  23.1    MM    MM   MM   MM    MM
2021 08 09 12 06 160  2.0  3.0    MM    MM    MM  MM 1022.0  22.7    MM    MM   MM   MM    MM
2021 08 09 12 00 200  3.0  4.0    MM    MM    MM  MM 1022.2  22.4    MM    MM   MM +1.8    MM
2021 08 09 11 54 180  3.0  4.0    MM    MM    MM  MM 1022.2  22.2    MM    MM   MM   MM    MM
2021 08 09 11 48 180  3.0  5.0    MM    MM    MM  MM 1022.5  22.1    MM    MM   MM   MM    MM
2021 08 09 11 42 170  3.0  4.0    MM    MM    MM  MM 1022.0  22.0    MM    MM   MM   MM    MM
2021 08 09 11 36 160  2.0  3.0    MM    MM    MM  MM 1022.6  21.9    MM    MM   MM   MM    MM
2021 08 09 11 30 160  2.0  3.0    MM    MM    MM  MM 1021.9  21.9    MM    MM   MM   MM    MM
2021 08 09 11 24 160  2.0  3.0    MM    MM    MM  MM 1022.2  21.8    MM    MM   MM   MM    MM
2021 08 09 11 18 170  2.0  2.0    MM    MM    MM  MM 1021.9  21.8    MM    MM   MM   MM    MM
2021 08 09 11 12 160  2.0  3.0    MM    MM    MM  MM 1021.9  21.6    MM    MM   MM   MM    MM
2021 08 09 11 06 180  2.0  3.0    MM    MM    MM  MM 1021.9  21.5    MM    MM   MM   MM    MM
2021 08 09 11 00 180  3.0  4.0    MM    MM    MM  MM 1021.8  21.4    MM    MM   MM +2.1    MM
2021 08 09 10 54 180  3.0  4.0    MM    MM    MM  MM 1021.4  21.4    MM    MM   MM   MM    MM
2021 08 09 10 48 180  3.0  4.0    MM    MM    MM  MM 1021.9  21.3    MM    MM   MM   MM    MM
2021 08 09 10 36 180  3.0  4.0    MM    MM    MM  MM 1021.5  21.2    MM    MM   MM   MM    MM
2021 08 09 10 30 180  3.0  4.0    MM    MM    MM  MM 1021.2  21.2    MM    MM   MM   MM    MM
2021 08 09 10 24 170  2.0  3.0    MM    MM    MM  MM 1021.8  21.3    MM    MM   MM   MM    MM
2021 08 09 10 18 150  2.0  2.0    MM    MM    MM  MM 1021.0  21.5    MM    MM   MM   MM    MM
2021 08 09 10 12 180  2.0  3.0    MM    MM    MM  MM 1021.6  21.7    MM    MM   MM   MM    MM
2021 08 09 10 06 180  3.0  3.0    MM    MM    MM  MM 1021.2  21.7    MM    MM   MM   MM    MM
2021 08 09 10 00 210  1.0  2.0    MM    MM    MM  MM 1021.3  21.6    MM    MM   MM +0.2    MM
2021 08 09 09 54 210  1.0  2.0    MM    MM    MM  MM 1021.4  21.5    MM    MM   MM   MM    MM
2021 08 09 09 48 230  1.0  3.0    MM    MM    MM  MM 1021.7  21.6    MM    MM   MM   MM    MM
2021 08 09 09 36 210  3.0  4.0    MM    MM    MM  MM 1021.0  21.9    MM    MM   MM   MM    MM
2021 08 09 09 30 210  2.0  3.0    MM    MM    MM  MM 1020.6  21.8    MM    MM   MM   MM    MM
2021 08 09 09 24 240  1.0  1.0    MM    MM    MM  MM 1020.8  21.4    MM    MM   MM   MM    MM
2021 08 09 09 18  MM  0.0  1.0    MM    MM    MM  MM 1020.7  21.2    MM    MM   MM   MM    MM
2021 08 09 09 12  40  1.0  1.0    MM    MM    MM  MM 1020.4  21.2    MM    MM   MM   MM    MM
2021 08 09 09 06  20  1.0  1.0    MM    MM    MM  MM 1020.6  21.2    MM    MM   MM   MM    MM
2021 08 09 09 00  40  1.0  1.0    MM    MM    MM  MM 1020.5  21.2    MM    MM   MM +0.5    MM
2021 08 09 08 54  40  2.0  2.0    MM    MM    MM  MM 1020.7  21.3    MM    MM   MM   MM    MM
2021 08 09 08 48  40  2.0  3.0    MM    MM    MM  MM 1020.2  21.7    MM    MM   MM   MM    MM
2021 08 09 08 42 170  1.0  1.0    MM    MM    MM  MM 1020.6  21.8    MM    MM   MM   MM    MM
2021 08 09 08 36  90  1.0  1.0    MM    MM    MM  MM 1020.1  21.7    MM    MM   MM   MM    MM
2021 08 09 08 30  30  1.0  1.0    MM    MM    MM  MM 1020.6  21.6    MM    MM   MM   MM    MM
2021 08 09 08 24  70  1.0  1.0    MM    MM    MM  MM 1020.0  21.6    MM    MM   MM   MM    MM
2021 08 09 08 18 350  1.0  2.0    MM    MM    MM  MM 1020.5  21.5    MM    MM   MM   MM    MM
2021 08 09 08 06  50  2.0  2.0    MM    MM    MM  MM 1020.7  21.9    MM    MM   MM   MM    MM
2021 08 09 08 00 140  2.0  3.0    MM    MM    MM  MM 1019.8  21.9    MM    MM   MM -0.7    MM
2021 08 09 07 54 140  2.0  2.0    MM    MM    MM  MM 1020.4  21.7    MM    MM   MM   MM    MM
2021 08 09 07 48 110  2.0  2.0    MM    MM    MM  MM 1019.9  21.5    MM    MM   MM   MM    MM
2021 08 09 07 36 130  2.0  3.0    MM    MM    MM  MM 1020.4  21.4    MM    MM   MM   MM    MM
2021 08 09 07 30 150  2.0  3.0    MM    MM    MM  MM 1020.6  21.4    MM    MM   MM   MM    MM
2021 08 09 07 24 160  2.0  3.0    MM    MM    MM  MM 1020.5  21.6    MM    MM   MM   MM    MM
2021 08 09 07 18 120  1.0  2.0    MM    MM    MM  MM 1020.4  21.5    MM    MM   MM   MM    MM
2021 08 09 07 12 150  2.0  3.0    MM    MM    MM  MM 1020.6  21.3    MM    MM   MM   MM    MM
2021 08 09 07 06 210  1.0  2.0    MM    MM    MM  MM 1020.7  21.1    MM    MM   MM   MM    MM
2021 08 09 07 00 200  2.0  2.0    MM    MM    MM  MM 1021.0  21.2    MM    MM   MM +0.6    MM
2021 08 09 06 54 230  3.0  3.0    MM    MM    MM  MM 1021.6  21.7    MM    MM   MM   MM    MM
2021 08 09 06 48 210  3.0  3.0    MM    MM    MM  MM 1019.9  21.9    MM    MM   MM   MM    MM
2021 08 09 06 42 210  2.0  2.0    MM    MM    MM  MM 1019.8  22.0    MM    MM   MM   MM    MM
2021 08 09 06 36 220  2.0  2.0    MM    MM    MM  MM 1020.0  22.1    MM    MM   MM   MM    MM
2021 08 09 06 30 220  2.0  2.0    MM    MM    MM  MM 1020.2  22.4    MM    MM   MM   MM    MM
2021 08 09 06 24 220  1.0  1.0    MM    MM    MM  MM 1020.3  22.5    MM    MM   MM   MM    MM
2021 08 09 06 12 170  2.0  3.0    MM    MM    MM  MM 1020.2  22.6    MM    MM   MM   MM    MM
2021 08 09 06 06 150  3.0  4.0    MM    MM    MM  MM 1020.3  22.6    MM    MM   MM   MM    MM
2021 08 09 06 00 150  3.0  4.0    MM    MM    MM  MM 1020.0  22.7    MM    MM   MM +0.0    MM
2021 08 09 05 54 100  1.0  2.0    MM    MM    MM  MM 1020.0  22.7    MM    MM   MM   MM    MM
2021 08 09 05 48 120  2.0  3.0    MM    MM    MM  MM 1020.2  22.7    MM    MM   MM   MM    MM
2021 08 09 05 42 100  2.0  3.0    MM    MM    MM  MM 1020.1  22.7    MM    MM   MM   MM    MM
2021 08 09 05 36 140  3.0  5.0    MM    MM    MM  MM 1020.3  22.7    MM    MM   MM   MM    MM
2021 08 09 05 30 150  2.0  3.0    MM    MM    MM  MM 1019.7  22.7    MM    MM   MM   MM    MM
2021 08 09 05 24 160  2.0  3.0    MM    MM    MM  MM 1020.5  22.7    MM    MM   MM   MM    MM
2021 08 09 05 18 170  2.0  3.0    MM    MM    MM  MM 1020.3  22.7    MM    MM   MM   MM    MM
2021 08 09 05 12 150  3.0  3.0    MM    MM    MM  MM 1020.2  22.7    MM    MM   MM   MM    MM
2021 08 09 05 06 160  2.0  3.0    MM    MM    MM  MM 1020.7  22.7    MM    MM   MM   MM    MM
2021 08 09 05 00 130  2.0  3.0    MM    MM    MM  MM 1020.5  22.6    MM    MM   MM +0.9    MM
2021 08 09 04 54  MM  0.0  1.0    MM    MM    MM  MM 1020.7  22.4    MM    MM   MM   MM    MM
2021 08 09 04 48  70  1.0  1.0    MM    MM    MM  MM 1020.8  22.4    MM    MM   MM   MM    MM
2021 08 09 04 42  90  1.0  2.0    MM    MM    MM  MM 1020.4  22.5    MM    MM   MM   MM    MM
2021 08 09 04 36 100  1.0  2.0    MM    MM    MM  MM 1020.6  22.5    MM    MM   MM   MM    MM
2021 08 09 04 30 100  2.0  2.0    MM    MM    MM  MM 1020.2  22.5    MM    MM   MM   MM    MM
2021 08 09 04 24  80  1.0  2.0    MM    MM    MM  MM 1020.5  22.7    MM    MM   MM   MM    MM
2021 08 09 04 18  90  1.0  2.0    MM    MM    MM  MM 1020.2  23.0    MM    MM   MM   MM    MM
2021 08 09 04 12 160  2.0  3.0    MM    MM    MM  MM 1020.6  23.0    MM    MM   MM   MM    MM
2021 08 09 04 06 160  2.0  3.0    MM    MM    MM  MM 1021.0  23.0    MM    MM   MM   MM    MM
2021 08 09 04 00 170  3.0  4.0    MM    MM    MM  MM 1020.4  23.0    MM    MM   MM +0.9    MM
2021 08 09 03 54 150  2.0  3.0    MM    MM    MM  MM 1020.1  23.0    MM    MM   MM   MM    MM
2021 08 09 03 48 160  2.0  3.0    MM    MM    MM  MM 1019.7  22.9    MM    MM   MM   MM    MM
2021 08 09 03 42 100  1.0  2.0    MM    MM    MM  MM 1020.5  23.0    MM    MM   MM   MM    MM
2021 08 09 03 36 140  2.0  3.0    MM    MM    MM  MM 1019.6  22.8    MM    MM   MM   MM    MM
2021 08 09 03 30 140  1.0  2.0    MM    MM    MM  MM 1020.1  22.6    MM    MM   MM   MM    MM
2021 08 09 03 24  90  1.0  2.0    MM    MM    MM  MM 1020.1  22.3    MM    MM   MM   MM    MM
2021 08 09 03 12  50  1.0  2.0    MM    MM    MM  MM 1019.5  22.1    MM    MM   MM   MM    MM
2021 08 09 03 06  60  1.0  2.0    MM    MM    MM  MM 1020.2  22.2    MM    MM   MM   MM    MM
2021 08 09 03 00  60  1.0  1.0    MM    MM    MM  MM 1019.8  22.2    MM    MM   MM +0.3    MM
2021 08 09 02 54  MM  0.0  1.0    MM    MM    MM  MM 1019.5  22.1    MM    MM   MM   MM    MM
2021 08 09 02 48  60  1.0  1.0    MM    MM    MM  MM 1019.3  22.1    MM    MM   MM   MM    MM
2021 08 09 02 42  60  1.0  2.0    MM    MM    MM  MM 1019.9  22.2    MM    MM   MM   MM    MM
2021 08 09 02 36  70  1.0  1.0    MM    MM    MM  MM 1019.8  22.1    MM    MM   MM   MM    MM
2021 08 09 02 30  70  1.0  2.0    MM    MM    MM  MM 1019.9  22.0    MM    MM   MM   MM    MM
2021 08 09 02 24  60  2.0  2.0    MM    MM    MM  MM 1019.9  22.2    MM    MM   MM   MM    MM
2021 08 09 02 12  30  1.0  2.0    MM    MM    MM  MM 1019.5  22.3    MM    MM   MM   MM    MM
2021 08 09 02 06  60  2.0  2.0    MM    MM    MM  MM 1020.0  22.6    MM    MM   MM   MM    MM
2021 08 09 02 00  70  2.0  2.0    MM    MM    MM  MM 1019.6  22.7    MM    MM   MM +0.0    MM
2021 08 09 01 54  40  1.0  2.0    MM    MM    MM  MM 1020.0  22.7    MM    MM   MM   MM    MM
2021 08 09 01 48  60  1.0  2.0    MM    MM    MM  MM 1019.9  23.0    MM    MM   MM   MM    MM
2021 08 09 01 42  60  1.0  1.0    MM    MM    MM  MM 1019.7  23.3    MM    MM   MM   MM    MM
2021 08 09 01 36  80  1.0  1.0    MM    MM    MM  MM 1019.9  23.4    MM    MM   MM   MM    MM
2021 08 09 01 30 130  1.0  1.0    MM    MM    MM  MM 1019.7  23.7    MM    MM   MM   MM    MM
2021 08 09 01 24  80  1.0  1.0    MM    MM    MM  MM 1020.0  23.6    MM    MM   MM   MM    MM
2021 08 09 01 18  MM  0.0  1.0    MM    MM    MM  MM 1019.9  23.5    MM    MM   MM   MM    MM
2021 08 09 01 06 110  2.0  2.0    MM    MM    MM  MM 1019.7  23.6    MM    MM   MM   MM    MM
2021 08 09 01 00 100  1.0  2.0    MM    MM    MM  MM 1019.6  23.7    MM    MM   MM +0.6    MM
2021 08 09 00 54  90  1.0  1.0    MM    MM    MM  MM 1019.1  23.8    MM    MM   MM   MM    MM
2021 08 09 00 42  60  1.0  1.0    MM    MM    MM  MM 1019.0  24.3    MM    MM   MM   MM    MM
2021 08 09 00 36  80  1.0  1.0    MM    MM    MM  MM 1019.4  24.5    MM    MM   MM   MM    MM
2021 08 09 00 30 130  1.0  2.0    MM    MM    MM  MM 1019.0  24.8    MM    MM   MM   MM    MM
2021 08 09 00 24 170  2.0  2.0    MM    MM    MM  MM 1019.1  24.9    MM    MM   MM   MM    MM
2021 08 09 00 18 180  2.0  2.0    MM    MM    MM  MM 1018.8  24.9    MM    MM   MM   MM    MM
2021 08 09 00 12 180  2.0  2.0    MM    MM    MM  MM 1019.3  25.1    MM    MM   MM   MM    MM
2021 08 09 00 06 180  2.0  2.0    MM    MM    MM  MM 1019.4  25.2    MM    MM   MM   MM    MM
2021 08 09 00 00 200  2.0  2.0    MM    MM    MM  MM 1019.5  25.3    MM    MM   MM +0.8    MM
2021 08 08 23 54 210  1.0  2.0    MM    MM    MM  MM 1019.4  25.3    MM    MM   MM   MM    MM
2021 08 08 23 48 220  1.0  2.0    MM    MM    MM  MM 1019.4  25.5    MM    MM   MM   MM    MM
2021 08 08 23 42 210  2.0  2.0    MM    MM    MM  MM 1019.4  25.6    MM    MM   MM   MM    MM
2021 08 08 23 36 190  2.0  2.0    MM    MM    MM  MM 1019.3  25.8    MM    MM   MM   MM    MM
2021 08 08 23 30 190  2.0  2.0    MM    MM    MM  MM 1019.6  26.0    MM    MM   MM   MM    MM
2021 08 08 23 18 190  2.0  3.0    MM    MM    MM  MM 1019.2  26.7    MM    MM   MM   MM    MM
2021 08 08 23 12 190  2.0  2.0    MM    MM    MM  MM 1019.4  26.7    MM    MM   MM   MM    MM
2021 08 08 23 06 180  2.0  3.0    MM    MM    MM  MM 1019.7  26.7    MM    MM   MM   MM    MM
2021 08 08 23 00 180  2.0  2.0    MM    MM    MM  MM 1019.6  26.3    MM    MM   MM -0.0    MM
